Date,BilledVolume,Rainfall,RainfallYesterday,RainfallTwoDaysAgo,RainfallThreeDaysAgo,RainfallTomorrow,MaxTemp,MaxTempYesterday,MaxTempTwoDaysAgo,MaxTempThreeDaysAgo,MaxTempTomorrow,month,weekend,MaxTemp_imp,Rainfall_imp,MaxTempYesterday_imp,RainfallYesterday_imp,MaxTempTwoDaysAgo_imp,RainfallTwoDaysAgo_imp,MaxTempThreeDaysAgo_imp,RainfallThreeDaysAgo_imp,MaxTempTomorrow_imp,RainfallTomorrow_imp
2021-03-28,394,0.18,1.68,1.76,0.72,1.03,19.435,21.085,20.384999999999998,20.154999999999998,18.585,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2021-03-29,426,1.03,0.18,1.68,1.76,0.03,18.585,19.435,21.085,20.384999999999998,20.08,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-03-30,408,0.03,1.03,0.18,1.68,0.03,20.08,18.585,19.435,21.085,24.05,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-03-31,427,0.03,0.03,1.03,0.18,0.05,24.05,20.08,18.585,19.435,28.745,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-01,441,0.05,0.03,0.03,1.03,0,28.745,24.05,20.08,18.585,30.495,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-02,437,0,0.05,0.03,0.03,0,30.495,28.745,24.05,20.08,30.61,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-03,472,0,0,0.05,0.03,0,30.61,30.495,28.745,24.05,27.990000000000002,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-04,459,0,0,0,0.05,0,27.990000000000002,30.61,30.495,28.745,19.55,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-05,419,0,0,0,0,0,19.55,27.990000000000002,30.61,30.495,19.285,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-06,437,0,0,0,0,0,19.285,19.55,27.990000000000002,30.61,24.155,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-07,424,0,0,0,0,0,24.155,19.285,19.55,27.990000000000002,28.915,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-08,447,0,0,0,0,0.1,28.915,24.155,19.285,19.55,17.325,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2021-04-09,456,0.03,0,0,0,0.25,17.325,28.915,24.155,19.285,17.63,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2021-04-10,396,1.2,0,0,0,0.25,17.63,17.325,28.915,24.155,13.61,4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2021-04-11,380,0.08,0.42000000000000004,4.32,0,0.23,13.61,17.63,17.325,28.915,16.25,4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2021-04-12,397,0.25,1.34,0.25,0.47,0.25,16.25,13.61,17.63,17.325,19.18,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2021-04-13,406,0.25,1.34,0.25,3.0700000000000003,0.12000000000000001,19.18,16.25,13.61,17.63,21.38,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2021-04-14,423,0.12000000000000001,0.25,0.1,1.7899999999999998,0.05,21.38,19.18,16.25,13.61,19.565,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2021-04-15,405,0.05,0.12000000000000001,0.25,0.17,1.7899999999999998,19.565,21.38,19.18,16.25,15.195,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2021-04-16,400,1.7899999999999998,0.05,0.12000000000000001,0.25,0,15.195,19.565,21.38,19.18,16.815,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-17,394,0,1.7899999999999998,0.05,0.12000000000000001,0,16.815,15.195,19.565,21.38,17.91,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-18,419,0,0,1.7899999999999998,0.05,0,17.91,16.815,15.195,19.565,19.38,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-19,430,0,0,0,1.7899999999999998,0,19.38,17.91,16.815,15.195,17.99,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-20,432,0,0,0,0,12.67,17.99,19.38,17.91,16.815,14.86,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-21,393,12.67,0,0,0,0,14.86,17.99,19.38,17.91,16.16,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-22,414,0,12.67,0,0,0.47,16.16,14.86,17.99,19.38,16.235,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-23,401,0.47,0,12.67,0,0,16.235,16.16,14.86,17.99,16.97,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-24,395,0,0.47,0,12.67,3.96,16.97,16.235,16.16,14.86,16.715,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-25,406,3.96,0,0.47,0,0.37,16.715,16.97,16.235,16.16,16.935,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-26,428,0.37,3.96,0,0.47,1.23,16.935,16.715,16.97,16.235,16.12,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-27,393,1.23,0.37,3.96,0,0.2,16.12,16.935,16.715,16.97,18.585,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-28,402,0.2,1.23,0.37,3.96,0.06,18.585,16.12,16.935,16.715,21.055,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-29,427,0.06,0.2,1.23,0.37,0,21.055,18.585,16.12,16.935,23.72,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-04-30,410,0,0.06,0.2,1.23,0,23.72,21.055,18.585,16.12,23.895,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-01,408,0,0,0.06,0.2,0,23.895,23.72,21.055,18.585,25.12,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-02,444,0,0,0,0.06,4.87,25.12,23.895,23.72,21.055,17.715,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-03,428,4.87,0,0,0,22.9,17.715,25.12,23.895,23.72,14.485,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-04,399,22.9,4.87,0,0,0.6699999999999999,14.485,17.715,25.12,23.895,16.065,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-05,385,0.6699999999999999,22.9,4.87,0,0.05,16.065,14.485,17.715,25.12,20.46,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-06,405,0.05,0.6699999999999999,22.9,4.87,0.1,20.46,16.065,14.485,17.715,21.465,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-07,409,0.1,0.05,0.6699999999999999,22.9,0,21.465,20.46,16.065,14.485,19.075,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-08,389,0,0.1,0.05,0.6699999999999999,0.86,19.075,21.465,20.46,16.065,19.525000000000002,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-09,409,0.86,0,0.1,0.05,0,19.525000000000002,19.075,21.465,20.46,16.22,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-10,399,0,0.86,0,0.1,13.77,16.22,19.525000000000002,19.075,21.465,13.795,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2021-05-11,400,13.77,0,0.86,0,0.74,16.689999999999998,16.22,19.525000000000002,19.075,17.8,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-12,393,0.74,13.77,0,0.86,0,17.8,16.055,16.22,19.525000000000002,16.605,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-13,431,0,0.74,13.77,0,4.97,16.605,17.8,16.88,16.22,13.885,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-14,390,4.97,0,0.74,13.77,6.3,13.885,16.605,17.8,15.695,12.11,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2021-05-15,382,6.3,4.97,0,0.74,1.97,12.11,13.885,16.605,17.8,14.04,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-16,389,1.97,6.3,4.97,0,3.77,14.04,12.11,13.885,16.605,14.59,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-17,409,3.77,1.97,6.3,4.97,0.27,14.59,14.04,12.11,13.885,14.775,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-18,397,0.27,3.77,1.97,6.3,0,14.775,14.59,14.04,12.11,17.01,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-19,409,0,0.27,3.77,1.97,0.12000000000000001,17.01,14.775,14.59,14.04,15.54,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-20,407,0.12000000000000001,0,0.27,3.77,0.1,15.54,17.01,14.775,14.59,18.080000000000002,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-21,397,0.1,0.12000000000000001,0,0.27,0.07,18.080000000000002,15.54,17.01,14.775,18.17,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-22,393,0.07,0.1,0.12000000000000001,0,0,18.17,18.080000000000002,15.54,17.01,18.95,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-23,419,0,0.07,0.1,0.12000000000000001,0.05,18.95,18.17,18.080000000000002,15.54,18.84,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-24,417,0.05,0,0.07,0.1,0,18.84,18.95,18.17,18.080000000000002,19.535,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-25,414,0,0.05,0,0.07,9.75,19.535,18.84,18.95,18.17,13.665000000000001,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-26,400,9.75,0,0.05,0,0.45,13.665000000000001,19.535,18.84,18.95,13.594999999999999,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-27,397,0.45,9.75,0,0.05,4.5,13.594999999999999,13.665000000000001,19.535,18.84,12.4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-28,374,4.5,0.45,9.75,0,0,12.4,13.594999999999999,13.665000000000001,19.535,12.495000000000001,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-29,378,0,4.5,0.45,9.75,0.03,12.495000000000001,12.4,13.594999999999999,13.665000000000001,13.99,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-30,398,0.03,0,4.5,0.45,0.07,13.99,12.495000000000001,12.4,13.594999999999999,15.01,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-05-31,429,0.07,0.03,0,4.5,0,15.01,13.99,12.495000000000001,12.4,14.635,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-01,407,0,0.07,0.03,0,0,14.635,15.01,13.99,12.495000000000001,18.545,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-02,415,0,0,0.07,0.03,0.91,18.545,14.635,15.01,13.99,16.73,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-03,421,0.91,0,0,0.07,1.46,16.73,18.545,14.635,15.01,12.42,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-04,432,1.46,0.91,0,0,1.74,12.42,16.73,18.545,14.635,11.075,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-05,398,1.74,1.46,0.91,0,0.21000000000000002,11.075,12.42,16.73,18.545,12.73,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-06,423,0.21000000000000002,1.74,1.46,0.91,0.13,12.73,11.075,12.42,16.73,15.975,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-07,436,0.13,0.21000000000000002,1.74,1.46,4.99,15.975,12.73,11.075,12.42,11.505,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-08,417,4.99,0.13,0.21000000000000002,1.74,13.280000000000001,11.505,15.975,12.73,11.075,13.04,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-09,389,13.280000000000001,4.99,0.13,0.21000000000000002,34.99,13.04,11.505,15.975,12.73,13.530000000000001,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-10,419,34.99,13.280000000000001,4.99,0.13,0.9299999999999999,13.530000000000001,13.04,11.505,15.975,12.695,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
2021-06-11,410,0.12,34.99,13.280000000000001,4.99,0.08,12.76,13.530000000000001,13.04,11.505,14.745,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2021-06-12,418,0.08,1.57,34.99,13.280000000000001,0.13,14.745,16.705000000000002,13.530000000000001,13.04,14.51,6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2021-06-13,404,0.13,0.08,0.15000000000000002,34.99,0.020000000000000004,14.51,14.745,14.015,13.530000000000001,15.08,6,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
2021-06-14,387,0.020000000000000004,0.1,0.020000000000000004,0.1,0.03,15.08,14.51,14.745,14.745,13.875,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
2021-06-15,208,0.03,0.020000000000000004,2.23,1.08,3.67,13.875,15.08,14.51,14.745,14.765,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
2021-06-16,396,3.67,0.03,0.020000000000000004,0.18,1.1400000000000001,14.765,13.875,15.08,14.51,12.11,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2021-06-17,382,1.1400000000000001,3.67,0.03,0.020000000000000004,0.79,12.11,14.765,13.875,15.08,12.195,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-18,397,0.79,1.1400000000000001,3.67,0.03,6.6,12.195,12.11,14.765,13.875,14.445,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-19,367,6.6,0.79,1.1400000000000001,3.67,1.08,14.445,12.195,12.11,14.765,14.07,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-20,399,1.08,6.6,0.79,1.1400000000000001,0.18,14.07,14.445,12.195,12.11,14.375,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-21,424,0.18,1.08,6.6,0.79,0,14.375,14.07,14.445,12.195,14.275,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-22,401,0,0.18,1.08,6.6,0.07,14.275,14.375,14.07,14.445,13.92,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-23,375,0.07,0,0.18,1.08,1.81,13.92,14.275,14.375,14.07,15.62,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-24,402,1.81,0.07,0,0.18,2.61,15.62,13.92,14.275,14.375,11.425,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-25,386,2.61,1.81,0.07,0,7.24,11.425,15.62,13.92,14.275,12.61,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-26,372,7.24,2.61,1.81,0.07,0.42,12.61,11.425,15.62,13.92,14.64,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-27,379,0.42,7.24,2.61,1.81,0.56,14.64,12.61,11.425,15.62,13.815,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-28,390,0.56,0.42,7.24,2.61,0.28,13.815,14.64,12.61,11.425,15.275,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-29,416,0.28,0.56,0.42,7.24,0.11,15.275,13.815,14.64,12.61,16.14,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-06-30,389,0.11,0.28,0.56,0.42,0.21,16.14,15.275,13.815,14.64,16.335,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-01,385,0.21,0.11,0.28,0.56,0.5499999999999999,16.335,16.14,15.275,13.815,13.99,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-02,387,0.5499999999999999,0.21,0.11,0.28,5.59,13.99,16.335,16.14,15.275,9.355,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-03,360,5.59,0.5499999999999999,0.21,0.11,0.33,9.355,13.99,16.335,16.14,11.71,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-04,370,0.33,5.59,0.5499999999999999,0.21,1.74,11.71,9.355,13.99,16.335,12.19,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-05,388,1.74,0.33,5.59,0.5499999999999999,0.22999999999999998,12.19,11.71,9.355,13.99,11.475,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-06,380,0.22999999999999998,1.74,0.33,5.59,0,11.475,12.19,11.71,9.355,11.379999999999999,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-07,370,0,0.22999999999999998,1.74,0.33,0,11.379999999999999,11.475,12.19,11.71,11.45,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-08,402,0,0,0.22999999999999998,1.74,0.05,11.45,11.379999999999999,11.475,12.19,12.405,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-09,381,0.05,0,0,0.22999999999999998,0.03,12.405,11.45,11.379999999999999,11.475,12.785,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-10,381,0.03,0.05,0,0,0.1,12.785,12.405,11.45,11.379999999999999,14.58,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-11,386,0.1,0.03,0.05,0,0,14.58,12.785,12.405,11.45,14.9,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-12,404,0,0.1,0.03,0.05,1.51,14.9,14.58,12.785,12.405,13.245,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-13,385,1.51,0,0.1,0.03,2.36,13.245,14.9,14.58,12.785,12.605,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-14,382,2.36,1.51,0,0.1,4.16,12.605,13.245,14.9,14.58,15.125000000000002,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-15,377,4.16,2.36,1.51,0,2.5700000000000003,15.125000000000002,12.605,13.245,14.9,12.835,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-16,350,2.5700000000000003,4.16,2.36,1.51,1.93,12.835,15.125000000000002,12.605,13.245,11.18,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-17,378,1.93,2.5700000000000003,4.16,2.36,5.58,11.18,12.835,15.125000000000002,12.605,12.725,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-18,385,5.58,1.93,2.5700000000000003,4.16,0.08,12.725,11.18,12.835,15.125000000000002,12.12,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-19,402,0.08,5.58,1.93,2.5700000000000003,1.22,12.12,12.725,11.18,12.835,10.125,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-20,386,1.22,0.08,5.58,1.93,12.99,10.125,12.12,12.725,11.18,11.97,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-21,354,12.99,1.22,0.08,5.58,0.8,11.97,10.125,12.12,12.725,10.33,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-22,367,0.8,12.99,1.22,0.08,0.63,10.33,11.97,10.125,12.12,9.965,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-23,377,0.63,0.8,12.99,1.22,0.26,9.965,10.33,11.97,10.125,12.16,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-24,363,0.26,0.63,0.8,12.99,1.3900000000000001,12.16,9.965,10.33,11.97,13.17,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2021-07-25,394,1.3900000000000001,0.26,0.63,0.8,0.03,13.835,12.16,9.965,10.33,14.84,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-26,400,0.03,1.3900000000000001,0.26,0.63,0.08,14.84,13.66,12.16,9.965,16.24,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-27,390,0.08,0.03,1.3900000000000001,0.26,0.18,16.24,14.84,13.66,12.16,16.24,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-28,405,0.18,0.08,0.03,1.3900000000000001,1.8900000000000001,16.24,16.24,14.84,13.815,13.635,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2021-07-29,396,1.8900000000000001,0.18,0.08,0.03,0.11,13.635,16.24,16.24,14.84,13.79,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2021-07-30,420,0.11,1.8900000000000001,0.18,0.08,0.03,13.79,13.635,16.24,16.24,13.875,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2021-07-31,394,0.03,0.11,1.8900000000000001,0.18,18.67,14.34,13.79,13.635,16.24,12.9,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2021-08-01,359,18.67,0.03,0.11,1.8900000000000001,0,15.495000000000001,13.915000000000001,13.79,13.635,15.004999999999999,8,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
